,A,B,C,Radius ratio,Edge ratio,Circumradius to half perimeter,Aspect ratio,Circumradius to edge,longest,areas,min_angle,max_angle
733,425,467,458,1.3405070628052556,2.0345822236350806,1.0752066740153297,1.5169003989677259,1.0204257498882434,0.007278586104278776,12.112052249742018,0.5025514288144587,1.3703766272534965
734,496,4,467,1.0414673933778325,1.258436925729577,1.0123944366558957,1.1109866840439855,1.0824458808636872,0.005655027944484445,11.246267120971329,0.8243580824935118,1.1779775369040038
735,1751,2468,2480,1.0503564757352637,1.284800588089784,1.0168723370398915,1.1634349679130176,1.0424709772968759,0.004642065873304683,6.938559562457527,0.8429684566485809,1.2843688143261138
736,290,418,140,1.4270721620751248,1.6841630324291637,1.1520695076206073,1.6189821118816405,1.0178253247894182,0.008773794992692723,15.350367616438696,0.622869290777986,1.758223676577913
737,326,789,762,3.727072856166808,2.4961320745969,1.744564373432657,3.0827905376445868,1.3960251210848484,0.007718996262559013,5.65164889187472,0.29106416166451415,2.3430793774050347
738,142,177,161,1.5805953055637996,1.7489704886001796,1.2050875409829296,1.7512672506424094,1.0421677500248685,0.005518566371740032,5.495540879854448,0.5807252362492813,1.8562342913915681
739,165,1751,2480,1.0265301803936324,1.1658936430032463,1.009368001457427,1.1203822496567388,1.0579736981072656,0.005363609011076399,9.834779730524138,0.9453659647122896,1.2382160727378686
740,87,103,71,4.441473407833727,1.90300558859792,1.9644114391279617,3.2867911410308093,1.560358268951126,0.0072963583510269004,4.7013585211266,0.34348622705860093,2.445950576543728
741,103,87,104,1.056028830030797,1.3161044433230775,1.0165681022912003,1.143863590621328,1.0660336324877828,0.0072963583510269004,17.834617455885585,0.7934146069298705,1.2169783918901445
742,1180,1179,1148,1.031347946394345,1.2071321517595301,1.0108643390550889,1.1289897609828599,1.0548351013574566,0.006566822051624363,14.564765118226205,0.9032535970410501,1.246940577713319
743,417,387,1179,1.3087894676322798,1.9633743480156007,1.0700386448504973,1.4784462493148685,1.022194688241406,0.008035723427296389,15.246490040666943,0.521600344872812,1.3620294130064443
744,2081,2060,2031,1.6773826101934086,1.9048477180224708,1.2293014648850198,1.8383672948178058,1.0535841278933762,0.0070852956959748725,8.55235638274084,0.5216099399936097,1.8910960205816938
745,1154,1173,1141,1.629885158234447,2.510824003397334,1.1414887320572562,1.8757637468937587,1.0033402515782088,0.008059853095944118,11.123565498935482,0.4081911179992454,1.6524171607689857
746,181,131,197,1.343996694421593,2.0112578616138603,1.0856043536040108,1.5484823856822802,1.0022159250747669,0.0057213761141005235,7.131415588115248,0.5191035290130377,1.5042855628421063
747,442,425,426,1.2177733344631902,1.755560887312531,1.054311289164901,1.372598757135152,1.0244534446930766,0.004824626023496529,6.021412426485138,0.5895919040507501,1.3518656661545416
748,614,144,143,3.621378035092865,2.094423463127574,1.7681709868887472,2.9527970020673098,1.4161512504479326,0.00503732852719574,2.5150326988981164,0.34389023551997244,2.357561833433487
749,876,1010,797,1.5302909333963692,1.8682133160766845,1.1785266806414518,1.71943852142651,1.0276771996498506,0.005573481937649022,5.756720465777997,0.5478522010737545,1.8034057227531808
750,40,45,56,1.7974376988109988,2.5494526132062774,1.1995484006764012,2.0194437012481963,1.0277594157427503,0.006002335509591246,5.585650628954979,0.39157726730528963,1.8037431620826208
751,56,45,61,1.1436264006021235,1.5050125469122688,1.047443871679788,1.3099628021691894,1.008079022009849,0.005986335629498232,9.620956998857976,0.719649645418748,1.444107714738706
752,87,71,61,1.059400339144541,1.3143426682924952,1.01973274071237,1.179170843937301,1.0374155265616525,0.003834123449108023,4.634609282610982,0.8233044358751626,1.3014081383713916
753,1563,1437,1590,1.5338518814273485,2.2565509044242975,1.1371568214624777,1.7622189412636957,1.0050621700888622,0.00616444092288993,6.964523145240572,0.45662585240407344,1.6712045664154669
754,1121,385,117,1.1195774909186953,1.4638313902293683,1.039155975693909,1.274977841395399,1.0139601564418015,0.007226087371814703,14.602769349841157,0.7392493139480132,1.404665878531656
755,1148,1160,1137,1.4157944048514925,1.6763816713051154,1.148207015696403,1.6085585764796495,1.0163251655368197,0.008404063273714681,14.201869746759899,0.6272753210386777,1.7502740334700075
756,1449,1459,1439,1.0808276763777036,1.3980305618872704,1.0241863522608976,1.1984850412763002,1.0413415744258818,0.006691655549279266,13.881616944674404,0.7572074755677963,1.2880745409445122
757,1028,2462,929,1.8949394243835704,2.284697909846835,1.2663442874978112,2.045444655876768,1.0697368746913696,0.009724177339528526,14.270345045069304,0.42153440057003594,1.9338708699713536
758,442,459,425,1.7524263184148314,1.9429988291018034,1.2525753739993613,1.8976414418315557,1.0663382284645504,0.005339742291056756,4.67421671443968,0.5036781751695434,1.9253868070757623
759,459,467,425,1.1173219441912245,1.3630968888647088,1.0425088097903639,1.279798026527274,1.008106141561599,0.007278586104278776,14.627511025232788,0.8149984385630086,1.4438966834611944
760,168,495,4,2.66665212198338,1.928188296168528,1.534636283967265,2.462237381983964,1.2505636797875717,0.009940037340297072,11.949170436443454,0.4276243326041582,2.214898182454961
761,496,168,4,1.815013423028579,2.211997916714284,1.2473150269909066,1.9779523551714737,1.0595791002028352,0.009940037340297072,15.506319562749157,0.44079651086964206,1.907735558837475
762,1763,1403,1444,1.3769740885497714,1.565236979483702,1.1375550390145925,1.5697820570750003,1.0128748218369616,0.007293867223729815,11.02683809973241,0.6825321943577066,1.7304095369925065
763,140,187,117,1.0633798342543463,1.3412644398034652,1.0198337644384932,1.1763709366683488,1.043790890135964,0.006891100092750069,15.097611336933465,0.7956032425170325,1.280106185000105
764,244,234,225,1.0400021148936938,1.2010740807309066,1.0142608011521437,1.1511719884672358,1.043189909078897,0.004078280779384861,5.430240484991653,0.9241642302195803,1.282038118237299
765,246,740,269,1.010877132291082,1.1074774122975295,1.0037733754505718,1.074308862407723,1.0865221443633462,0.005172607218908081,9.851084632473277,0.9809907387266518,1.1690199923105886
766,372,414,1182,1.313224468441135,1.5096364109445792,1.114895490796392,1.5076311179087127,1.005803729247251,0.007032846823961119,10.81527588536129,0.7189419890260125,1.6782746796692585
767,40,547,45,1.3354903248250536,1.8827402406974785,1.0987587439898907,1.5416124003528964,1.0003107115139738,0.00719575386151444,11.173809794839448,0.5597516149075392,1.5957214580454324
768,45,62,61,1.6158983428775875,2.1747951770971348,1.1794947812216754,1.8226876228531588,1.0236963608531682,0.005986335629498232,6.235572188269628,0.46583583075202256,1.786377867744
769,62,87,61,1.516135729359249,1.7969341193547674,1.1786715044686609,1.7020434393813886,1.0285770048168887,0.004759646925928433,4.244379003896011,0.5716757045403682,1.8070701504590931
770,87,88,104,1.6065886859288445,1.98076495715897,1.196900423333583,1.791924597523355,1.0352716979051748,0.007467765319518282,9.836695056708956,0.5094017464294885,1.8325795551254194
771,1084,517,1054,2.10406938142697,1.8571682819348416,1.3735779691547085,2.1272942016977274,1.1420940486661677,0.010484706656578427,15.700911273081473,0.4909480756364608,2.074947900477573
772,387,328,1064,1.040003215073869,1.2073005147629647,1.0142405140571005,1.1509996701756724,1.04334719068917,0.006508648923716811,13.835207765755085,0.9171661909169473,1.2815310888531521
773,2467,2497,2485,1.7811305502586576,1.8719389653205007,1.2678455706196992,1.9113406048899158,1.0760365787477524,0.006595142814753897,7.0576853977099425,0.519512009014903,1.9489810272746801
774,286,1363,302,1.0209259748050696,1.1820327306733867,1.006619858840981,1.084150571192505,1.0873616673522495,0.0043318903148740935,6.8322715703808505,0.8915242772661979,1.1672067411370173
775,205,189,162,1.3709498470167074,1.7363206485387432,1.127174977058647,1.5702696824610551,1.008130351189154,0.0076235339144192235,12.096370322153156,0.6080715373366168,1.6978840537596502
776,290,140,289,1.2370767484572331,1.8014218219903422,1.0591191819062264,1.4033442079997185,1.0178922457634911,0.008773794992692723,19.264556982330422,0.5768177870055419,1.3830226362740037
777,214,234,224,1.5179785612432009,2.415772575529804,1.1051965172047948,1.746967894483155,1.0033445190669972,0.004770136703460393,4.320943597188524,0.4252696346746352,1.4891235150793625
778,393,399,809,1.026025879057288,1.2064228574813696,1.0083654152276393,1.1027141211761096,1.0743969014152885,0.004790295617996871,8.102140970774784,0.881194778999548,1.1964715677253408
779,315,1131,397,1.642327204568317,1.704562646396242,1.228594018047336,1.7976024625007527,1.054958561122428,0.006377347892172734,7.099125656201958,0.5896839576860257,1.8950005310234388
780,302,321,353,1.0690624012783996,1.3613998850646887,1.0211115695100914,1.181921462560992,1.044440742824298,0.004919972263600674,7.6548836362942465,0.7800058701612248,1.2780335658452835
781,1164,169,391,1.1379952360390062,1.3609773614435607,1.0505007638706596,1.3085406030457702,1.004205531466646,0.006873232492073875,12.61108340930539,0.8207964289849043,1.4792447520275687
782,427,459,442,2.2833782671783784,1.7962231426705195,1.429929588512644,2.235340861124765,1.1795150172791442,0.006348278076691354,5.43435799267071,0.4915509084452439,2.1297582294579565
783,217,496,467,1.7280343203424717,1.844878980963848,1.2514034417823992,1.8705718591464813,1.0667123801101854,0.008266642887787033,11.379554051371983,0.5330257204576678,1.9263329640118405
784,217,168,496,1.1907476732657594,1.6747403539983265,1.0476193939170844,1.317860400544428,1.043325210185994,0.0075042756620476115,15.550903163009666,0.6093224169548728,1.2816018863702903
785,978,969,2074,1.245609112490394,1.5014198165749502,1.0896264359486618,1.437192612819563,1.0007743568769212,0.006134923418739633,8.789276931037072,0.7281914810577766,1.6101373363500429
786,361,383,382,1.4921322046187413,1.854126630037624,1.1652226182327663,1.686363452852854,1.0217049338275834,0.007717921450047285,11.317679904021626,0.5561023768535648,1.7772883777094894
787,269,276,245,1.1800261654852011,1.6643439948351122,1.0473918410544434,1.3303210857971761,1.0242465996627126,0.005847947984669496,9.186226875381799,0.6268714637404776,1.352775171479583
788,1440,11,305,1.4614821909360274,1.6569262648344227,1.1660162502185247,1.6480794745531389,1.0239641344742119,0.007759149702776722,11.72253530021268,0.6303191801091629,1.7875688088895691
789,62,88,87,1.2081188457161067,1.4233612382127456,1.0765167702047325,1.395014635844262,1.0000006062518805,0.003770142081991075,3.458656483627577,0.7789912290139127,1.5718974640016865
790,328,1066,1064,1.0247724557515914,1.1939765455832285,1.0083364434892959,1.1089511089302093,1.067049121321597,0.005912449439352525,12.189691775094007,0.9025506559084461,1.2144107583767967
791,1066,1165,1164,1.2850879790803205,1.8516046952173157,1.0791174327506905,1.4817729107111532,1.0014299563598987,0.007332052621210513,12.303046373878244,0.569606719457139,1.5173500087321248
792,242,287,302,1.8048569267685481,2.654143591817174,1.1884503118726495,2.0421725971144786,1.0205157330883217,0.006239856279354524,5.9825550057319115,0.37814274035312745,1.7716496051753565
793,1363,242,302,1.5655945348668514,1.7927243340005572,1.197160067171222,1.7420970286964061,1.0377107718547227,0.006239856279354524,7.079331218744106,0.5675161445360725,1.8412130827256954
794,287,321,302,1.339604356537379,2.035523170656739,1.0772430827337338,1.528887089200876,1.0117436942432494,0.004785487897999527,5.140733840363745,0.5070171178726246,1.418284650561577
795,1179,249,1187,1.2154220651141299,1.7268551888277917,1.0598949547060972,1.3920489989703877,1.0081890177596848,0.007491490872543328,14.013687221455893,0.6118510831251838,1.4432540031272119
796,983,1020,1004,1.0304036423103045,1.2122774369855804,1.010352008564096,1.1242459768247206,1.0583161203601543,0.007841720507350413,20.93608023423814,0.8937710792840018,1.2372806163832069
797,464,747,481,1.1866442071056205,1.5696860645896484,1.0622202317465634,1.3672010630220337,1.0022071675257305,0.006556302932491755,10.839765001065649,0.6888722945408271,1.5044168796722366
798,788,323,276,1.0368827730555876,1.2513535812018481,1.011547935674002,1.1218411903794514,1.0672536420939294,0.00423712819465024,6.169987705139433,0.8462145360090906,1.213896361981624
799,269,245,246,1.1175751373006557,1.4854465827676806,1.0362547669044602,1.2649673614118484,1.0201564499498446,0.005847947984669496,9.725662977676352,0.7206817222385422,1.371680258793184
800,88,89,1325,2.0015027991324805,1.901967302448184,1.3386750401171041,2.0647543376319923,1.1193275236687141,0.005968502246703103,5.271517452206019,0.4889744641896721,2.0367498919374567
801,171,172,242,1.968337365416575,3.024830901823322,1.1960026233593923,2.2308236964431645,1.018834531470301,0.008086323524575298,9.124305044437275,0.33046770451427704,1.7633766462365104
802,360,353,321,1.2660756435841596,1.6893250970420852,1.0876094875996773,1.461772651783958,1.0001132703442812,0.006105063407770633,8.567774416776617,0.6333958922198679,1.5858468851569931
803,360,1354,353,1.1368703847031911,1.3529411875084452,1.050110819378828,1.3070690482746783,1.0043423849849518,0.006105063407770633,9.965974708662895,0.8270462149152181,1.4777723578088757
804,1057,1064,1164,1.044912307442828,1.2345573841483228,1.0158956041653397,1.16012896587349,1.0400229969733492,0.006705731307337032,14.500106159041792,0.8928071967233083,1.2924721071131051
805,2184,2188,2183,2.9172010135506437,4.456885807324614,1.2869372199421116,3.192702258300803,1.0550603558943144,0.012307417813497677,14.213031149195956,0.21429912118804115,1.8952875056990894
806,460,459,451,1.158624900237958,1.596906516009998,1.045888193783632,1.3173070928036934,1.0156058548481124,0.004209311324444892,4.77272373096995,0.6644018712670121,1.395265309077416
807,460,467,459,1.117674285132827,1.494765805785951,1.0351838693476427,1.2604182159703567,1.0239292660348802,0.0062919346336877974,11.352656271861367,0.7120229170866881,1.354178524219533
808,149,168,217,1.1119505722399121,1.4749935202061788,1.0304312138467375,1.216074842046932,1.0558313353932465,0.0074316285155408635,17.004917041548783,0.6972588647098924,1.244141322407509
809,149,136,168,1.0286041153614265,1.2011388119068258,1.0098365182271452,1.1215855097476335,1.0589738503791857,0.008199807902890158,22.97208562558101,0.9046019542190166,1.2354925113192636
810,116,129,122,1.2649074398447056,1.4788207139757137,1.097306658955083,1.4577865708561935,1.0019225934635705,0.005888272337358388,7.935591109119135,0.7408520821142901,1.6327562848973098
811,109,124,77,1.1760489811022588,1.6545948161517314,1.0462915497425367,1.3234910706182412,1.0260623753243718,0.005849242446975507,9.263829871744933,0.6298532242627571,1.3449262521931995
812,159,167,148,1.5023569657115485,1.7650359531330815,1.1756550168199271,1.6883690550331862,1.0274841226054368,0.006850226152011335,8.876238209780773,0.5840484247793438,1.8026111676705234
813,28,42,41,6.901022599197702,2.1841589655255143,2.4183914944161646,4.198129624072046,1.898134460872524,0.011981025777111074,9.806721087187823,0.24360873804583638,2.586722349440886
814,57,88,62,1.3195561665336286,1.9905520786093147,1.0724832854830224,1.4970666357702744,1.0177851670136702,0.0053346830620853184,6.592239756861889,0.5162180345977714,1.3835771342059353
815,45,57,62,1.3306846337399156,1.866729109915126,1.0984342506621592,1.536006424416392,1.0003488517805446,0.005138353762685086,5.7203641603514885,0.5651109884321209,1.5972065670849
816,1336,1325,89,1.45984665272529,1.779715774130798,1.1586596127844415,1.6531291612822743,1.0196938964802444,0.0068683296960542,9.176999910961364,0.5836045465848394,1.767651749103697
817,89,72,1336,2.0524475400595716,3.5372373216961543,1.1508737578381303,2.3624645070940473,1.0031737079585308,0.0068683296960542,6.360287175341271,0.28568225053356977,1.4912307947754722
818,147,172,171,1.375214558233673,2.056869374032195,1.0943919073685395,1.5872101362214894,1.0004730656267766,0.005498658188194646,6.363599551391174,0.5074450765464729,1.5400431412865092
819,172,258,242,1.4859922833529762,2.107856770061451,1.1363834933552346,1.7044053429438466,1.006730057916526,0.007137126732145085,9.67505281053677,0.4907007152088681,1.6864901355181197
820,258,257,242,1.2765288714243395,1.8933776402970741,1.0661046836207262,1.4504172905347938,1.0162651705198928,0.006410908161571183,9.87062444866264,0.5465039669931693,1.391644298577194
821,257,287,242,2.1462831218427953,3.2273809819274972,1.227138341139263,2.3998344611292692,1.0327021786077604,0.006080500473398551,4.737729170491513,0.30473133714299233,1.8231261360122812
822,257,321,287,1.574687132526353,2.5400199702008215,1.1109616598168024,1.811661637650474,1.0036598677803792,0.004785487897999527,4.173055294987681,0.4030894646935119,1.485371033857746
823,345,360,321,1.2987352556398102,1.7794409623003018,1.093570758554975,1.499259098693873,1.0002609290187878,0.0048664272613591995,5.279605726943413,0.596593446576769,1.5936380559234296
824,360,381,1354,1.198592660986151,1.6117779415302798,1.064278224221133,1.381037381098599,1.00215650197474,0.005511671444661773,7.568901887558161,0.6675933113085155,1.5051817906664968
825,1069,938,1655,1.150518910113287,1.5900404078539938,1.0409659108984637,1.2923421028655087,1.027982298168287,0.008154009942703043,18.56544673538351,0.6583283348154426,1.336937390628637
826,387,473,249,1.0539853278561853,1.2804289998254719,1.0186635867347267,1.1745525905785545,1.0361710793382932,0.0069700553698876745,15.374180267441028,0.853712170753769,1.3057928693410996
827,270,217,467,2.423708875601107,2.7372434021818512,1.3746533712793567,2.471234401591535,1.132493923574698,0.010665712613144987,13.857975470916044,0.3284643452549195,2.0593620784371214
828,130,136,149,1.7044986599757337,1.8926113258035209,1.2398403090747285,1.857434309979632,1.0596259096572165,0.008199807902890158,11.305037459247679,0.5220276131961442,1.9078616447744254
829,851,847,829,1.3382660078252253,1.5199134935313947,1.123977526047506,1.5324017176148594,1.0084147400563153,0.008357380320519107,14.943094919902485,0.7108023739149415,1.7000724199811381
830,983,987,975,1.153868368337137,1.5711109159672447,1.046506355187196,1.3160890583107536,1.0123725425145826,0.00699717215902253,13.15072280127361,0.6798977514051632,1.4142951543187932
831,189,177,142,4.691636771416492,2.1681092727759768,2.0004705075277527,3.415437840169974,1.5861613530536125,0.009216534446601933,7.2060193152082235,0.2950468171799197,2.459456137438534
832,88,72,89,1.923200560074642,2.202114931052628,1.285342892491624,2.0515317640287374,1.0824695776430393,0.004275893868444352,2.742607019237951,0.4329075864225174,1.9636679459543034
833,184,258,172,2.288194031634539,4.01590010869775,1.1666903209704578,2.639211508631684,1.0011243402066126,0.006022317133305078,4.3090027157689725,0.2513693633637069,1.5233982727083915
834,257,288,321,1.0518347800624073,1.3039586610143257,1.0155452287355717,1.1408991099392867,1.0645587994969306,0.004769838684704125,7.638741635280305,0.804361705962666,1.2207484236419301
835,1265,451,459,1.874727096818836,2.326864198410164,1.2544411064764187,2.0383556815649317,1.0620071892207312,0.006133418407788605,5.709442343269843,0.4166184399839009,1.9142027155620094
836,270,149,217,1.048368721542964,1.2930562571843436,1.0151659578939638,1.1472894381051266,1.0551408275709275,0.005038414348086119,8.403872252471007,0.8226428633780652,1.2460784985075248
837,226,225,174,1.086631940454027,1.2942425055063942,1.0314207678934857,1.234664020718894,1.0162558117890048,0.0056372319602265835,9.267049532250894,0.8637648837597172,1.3916951580403938
838,27,28,41,6.380836466044954,3.1473699560264428,2.1576884680944985,4.341792063824267,1.6969848381367085,0.011981025777111074,9.501660345233903,0.18834099424782647,2.5114247053301497
839,109,125,124,1.1701907452495004,1.6317464880940682,1.0436066533556243,1.2991373133299426,1.04009011955986,0.005768470158187525,9.328067302878386,0.6300912118066324,1.2922463435515832
840,547,57,45,1.0137659442756117,1.1417548813075789,1.0043603087323119,1.0611375756614017,1.1031520403148223,0.004363739042953879,7.202495169257905,0.9172743874604293,1.1349033246125928
841,57,58,88,1.3832098133548265,2.119210717860334,1.0811432411711586,1.5580112684159237,1.0251486292497716,0.005379642042831474,6.43622261114283,0.4783307664088501,1.3488384350276195
842,88,58,72,1.050876731563791,1.2969578367025598,1.0150978916137368,1.1330270887869731,1.0709787433291325,0.005545654061587327,10.46476492584138,0.8037086689343377,1.2046817906378604
843,2476,2484,2458,1.2378628084395233,1.7956513492347783,1.0570829507567847,1.385468024828575,1.0316808657649286,0.005200777493077361,6.962539034480682,0.5701991012096814,1.3223351712554643
844,147,184,172,2.119841600630524,3.6667052775322544,1.1538197833905113,2.4292060157555904,1.0076470343193322,0.005498658188194646,3.972014676724446,0.27407304454348264,1.4475192464914897
845,184,213,258,1.4783855508171029,1.7890872428555373,1.1650412943634088,1.6697169153417166,1.0223844388084489,0.006022317133305078,6.965440767120017,0.5784258208611083,1.7804374947764041
846,258,243,257,1.1136519345504967,1.3540266808229304,1.0412189202442401,1.274680859538473,1.0088285854218875,0.006410908161571183,11.415745294180077,0.8213625337450152,1.4384020839957532
847,243,288,257,1.1150101496285036,1.492712454432847,1.033672986530664,1.2522444733723572,1.0281561208308254,0.005460293967260374,8.65386506904325,0.7096595494781972,1.3362287466283869
848,345,321,288,1.0292127789735046,1.2034985729906702,1.008884988474063,1.081653955858948,1.0987178880548445,0.004769838684704125,8.370566879505969,0.8575700565383476,1.1436501983168852
849,391,169,7,1.069747547768015,1.3146987195299824,1.0243511320875973,1.2036304032114533,1.0262602756143615,0.006873232492073875,14.369077327321587,0.8348074833596726,1.3440885980966262
850,468,460,451,1.1653884719437988,1.5859710783567675,1.050872109866589,1.3340200871525343,1.0087364567701673,0.00437149694795731,5.024780978190226,0.6752181916054062,1.439089663022626
851,468,488,460,1.1133710653854259,1.3791483505425313,1.040562037952364,1.2733538847866612,1.0096251984434195,0.005493570024537776,8.403180855371257,0.8011726698306609,1.4326035369423233
852,270,467,460,1.2368542142126588,1.6951404034046127,1.0741649081388018,1.4271292958160735,1.0007476065658927,0.010665712613144987,27.13696839311908,0.6304161111285923,1.5321403802961946
853,488,270,460,1.6086202871207291,2.2239651342981817,1.170851365740369,1.8230629618780614,1.0188757878513317,0.008858733864700982,13.688391319459969,0.4570659404152218,1.7635841906553855
854,1206,136,130,1.067381848439135,1.327169595134105,1.0228432982692683,1.1961369994396422,1.0304057107390754,0.007531452176001657,17.456893784006922,0.8201513236906771,1.3272608577792524
855,481,793,150,1.0536019340186018,1.2634997326456108,1.018915058314231,1.17631330583142,1.034243780477183,0.006822235619047471,14.675964488038508,0.8714257395210442,1.312748609446932
856,143,205,162,2.1020846963567346,3.267230199786911,1.208018513658482,2.375700877787503,1.0217104153543262,0.0076235339144192235,7.560777209200508,0.3042376761169642,1.7773139876784045
857,142,119,124,1.1893342998421712,1.6797311471367447,1.051667981413145,1.3527520449038362,1.0152081909721242,0.004934655271485538,6.349846038204073,0.6266259138682299,1.3974878230948287
858,58,90,72,1.059021245907935,1.3301206063155786,1.0179540733694514,1.1611687731818967,1.0531220189930122,0.005545654061587327,10.012718479767342,0.7950353138564635,1.2518220726116924
859,90,128,72,1.002347854457548,1.050083635163625,1.000798389140543,1.033300781271286,1.1201110346219199,0.004378099661565506,7.586654431678696,1.0163425150071728,1.103453719564382
860,147,173,184,1.09156531510713,1.4298910097926543,1.0262970308943098,1.206128899221759,1.0450218528414335,0.0057897575272717675,10.341192530695611,0.7331643495711122,1.2761943514624279
861,173,213,184,1.0822817449685722,1.3792192696856458,1.0270070428241005,1.2172585856132223,1.0266605044840782,0.004642644382816758,6.468338213087281,0.7841444282018253,1.3424047524323113
862,213,233,258,1.0288324148498427,1.2162040941854126,1.0094486619787504,1.113913635465123,1.0665039959162392,0.00470591152621891,7.675479946701394,0.8803449062218079,1.2157862729329012
863,258,233,243,1.0372156668923347,1.237264282226486,1.0111666035509064,1.0981849558187748,1.0905936041374948,0.004734698549422125,8.045271437126486,0.8347015792720952,1.1603224794157123
864,354,360,345,1.1209652701353952,1.4897274730865044,1.0376498264651632,1.2713698202945258,1.018098101958978,0.004074116838162599,4.68085476950525,0.7199287117329237,1.381961473592762
865,354,381,360,1.048150743551823,1.2915755973905048,1.0152122523109701,1.1485722329225379,1.053743241556779,0.004416700437034415,6.441793853472075,0.8253124557100461,1.250041748981106
866,1026,991,307,1.142677175567964,1.5557600393960431,1.037448158892408,1.2567140247132274,1.049920605543572,0.007088181069280043,14.78476734860642,0.6588534936759912,1.261187969838288
867,268,312,259,1.2388183825100136,1.4668750166151816,1.0876711153723804,1.4296054128750426,1.0006007534356327,0.006168043704757619,8.946089246554621,0.7495535616433231,1.6054504127249243
868,1206,130,1080,1.1280246471933433,1.5216052332519576,1.0342589777949502,1.2414607374601336,1.0491919946530295,0.00769782117670968,17.69373877864821,0.6769101414614063,1.2633662500413791
869,116,105,73,1.307455995236005,1.9456754775239224,1.0690840182235286,1.4620504754944963,1.032604665099251,0.006102893474893693,8.991305488113818,0.5209818210389408,1.3188330516098254
870,139,148,166,1.4857234261530732,2.041647011098168,1.1440517293698351,1.6979726926219458,1.010361148631023,0.008871636896497738,14.958880295628898,0.5061090778118386,1.714131398331045
871,275,312,268,1.0473483292643633,1.2349694022804585,1.0168439382803125,1.1654702364193639,1.0376701539695163,0.005192906799163646,8.628120185901132,0.8952110694963246,1.3005208131238362
872,188,401,187,1.0369213959251322,1.2487405320091807,1.0112795614079833,1.1130187317556548,1.0757534082495301,0.005101951392261587,9.09081785017557,0.8396581528506055,1.1932747111236908
873,2479,2459,2461,1.140388947189423,1.4870320633929548,1.0471944854709623,1.306789177906152,1.007666541431936,0.007376898991208985,14.64275958549398,0.7306637285010886,1.4473631071289865
874,58,63,90,1.0177695646444405,1.1523168082853317,1.0061396166017933,1.0948195199971689,1.073436345237972,0.0051908551921431975,9.59499244196089,0.941509511828281,1.1987560515876412
875,1064,1066,1164,1.0748424874169995,1.286697173972496,1.0269689555563748,1.2153152247969023,1.0212339758194946,0.007332052621210513,16.073906690472775,0.8648902616784477,1.366517469819568
876,1064,473,387,1.1749917077196417,1.6489380851553552,1.0475200777666782,1.3304439671944728,1.0197825620240546,0.006508648923716811,11.327175388226815,0.6368756295248755,1.3735054278827508
877,288,311,345,1.2046328292771207,1.6330416297862567,1.0651865742397277,1.3879524911865913,1.0021886090109786,0.004762696662564186,5.618835493319915,0.6573446454841084,1.5046960275943144
878,311,354,345,1.036374172434842,1.2343296082657598,1.0109303875884865,1.0969594833961402,1.0909261763870488,0.0035998699595679883,4.658525159000743,0.8369915313102507,1.159622543949921
879,996,994,307,1.2938537724395036,1.81704012773333,1.0874428885244538,1.4939755509812622,1.0000255001754434,0.007487044912387005,12.608786724538238,0.5827612711547577,1.5636549496766114
880,452,468,439,1.1213166147983935,1.435594662922507,1.041690373364816,1.281720982442928,1.0101924806859894,0.0054127426484823745,8.100242858591288,0.7608637347257495,1.428622807354683
881,452,478,468,1.0343025017872487,1.213299444432105,1.0119662895361263,1.136418515722468,1.0509417429735128,0.0054127426484823745,9.78363740549043,0.9014829910725505,1.2581648837594517
882,478,488,468,1.2075412315175802,1.6082549567528184,1.0685829385575858,1.3928957980402734,1.0010429438514097,0.005493570024537776,7.41696909667758,0.6702017883285966,1.5251446408640954
883,141,130,149,1.3478802524787974,1.8340328116670053,1.1093069678684748,1.5528327930916015,1.0022959716798157,0.007946014344430798,13.424852873139816,0.5751939153010409,1.6384954754511905
884,1564,1639,1563,1.7785489018027538,2.787590637268409,1.1606600200912407,2.040677480895663,1.0063772417109689,0.007540765119024727,8.828837682990907,0.36447571867796474,1.6834332134251486
885,547,41,57,1.6746455542427805,2.1842976163060435,1.2003173107011336,1.870162538169511,1.0339818511022316,0.009531704789705775,15.292199494763976,0.4586823383785541,1.827882496448014
886,2081,2107,2060,1.6456417339071163,1.6326345281059307,1.2309720331617313,1.798682330116078,1.0564530291456649,0.00607276806730671,6.430018511205196,0.6184547191296424,1.8991838769961344
887,382,381,354,1.1027916354774185,1.3409992838248683,1.0371641258660314,1.2587908231931293,1.0116010315166883,0.005602613491193196,8.88752488061949,0.828858808845954,1.4192049193360359
888,497,270,488,1.172279480225549,1.6422995783791612,1.0444925122730264,1.309207586315017,1.0339320983904567,0.007463045764331081,15.388690991772139,0.6297206923602611,1.3138932531785805
889,289,149,270,1.3387580767009282,1.6488194103191258,1.1200394436428627,1.5356590701113129,1.006645747101979,0.007701165729452912,12.683898884315932,0.6466179548988825,1.6857671897272757
890,289,141,149,1.0421961515199911,1.2666141220758849,1.01270532138661,1.1191398143982838,1.0753119867368406,0.007946014344430798,21.890568149042277,0.8245045596999186,1.1943112798835802
891,114,122,139,1.0547540804187594,1.2571098316504634,1.019479788539288,1.1793585051360571,1.0327013365429099,0.005086295857733798,8.11979019660077,0.8792896107890376,1.3184696802064808
